run_index,model_fit_index,source_file,case_name,case_group,dataset_role,is_confirmation,rows,rmse_cl,rmse_cd,mae_cl,mae_cd,mean_error_cl,mean_error_cd,cl_true_min,cl_true_max,cl_pred_min,cl_pred_max,cd_true_min,cd_true_max,cd_pred_min,cd_pred_max
6,13,T2_OUTPUT.out,T2,T,confirmation,True,7500,0.1947862562845156,0.015857818000584507,0.15639442379918966,0.013285668576213073,-0.14655723040500404,-0.0116576016451415,0.6279344,1.193464,0.7268766642204355,1.1880610246282148,0.02352827,0.07147041,0.0249469694904589,0.0623526655909065
6,13,T3_OUTPUT.out,T3,T,confirmation,True,7500,0.22879414442723905,0.0164932145098714,0.1864503469321605,0.013898843002434436,-0.1565310771866858,-0.012122612839411753,0.6591474,1.220107,0.8283038314984482,1.3514525583200192,0.02376376,0.07331535,0.04212988412725424,0.06918218621566036
